qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
8,19,0,11.23,1600,1,4663,3
8,18,0,11.55,1000,0,5692,3
6,9,0,14.61,1000,0,5241,1
3,19,0,6.6,1200,1,4799,1
6,19,0,9.35,1600,1,5602,3
1,3,0,11.63,800,1,4947,1
7,19,0,10.98,400,1,4988,1
7,19,0,10.4,600,0,5909,2
4,6,0,14.46,800,1,4653,3
6,16,0,10.35,200,0,4242,1
2,10,0,7.29,200,0,4159,1
5,11,0,11.36,600,0,6070,1
9,17,0,12.84,800,1,4656,2
9,17,0,12.84,1000,0,5382,2
7,21,0,9.94,200,0,4854,1
7,17,0,10.98,400,1,5510,2
8,20,1,11.55,2000,1,5544,1
3,11,0,8.49,400,0,5001,3
9,27,0,10.39,1200,1,4180,2
3,21,0,7,800,1,6229,2
3,9,0,9.35,1000,0,4757,1
1,3,0,9.05,400,0,5188,2
5,19,0,8.92,1200,1,4262,1
6,11,0,12.79,2000,1,5997,4
2,5,0,10.2,2000,1,4741,2
5,15,0,9.97,1600,1,5463,2
5,22,0,8.44,2000,1,4198,1
10,19,0,12.89,400,0,4319,2
4,19,0,7.9,200,0,5642,1
1,17,1,5.42,400,1,5019,2
6,18,0,9.79,200,0,5167,4
7,20,0,10.4,800,1,5612,1
1,7,1,6.57,800,1,5208,4
7,18,0,10.67,400,1,4250,2
7,17,0,11.34,1200,1,5467,1
6,16,0,10.7,800,1,5063,4
11,18,0,13.73,1200,1,5352,1
7,16,0,11.34,1000,0,5414,2
7,14,0,12.23,1600,1,5138,3
4,8,0,11.93,1000,0,5005,2
4,12,0,9.5,1000,0,4262,2
3,8,0,9.95,800,0,5467,2
7,13,0,12.78,600,0,5828,2
6,21,0,9.37,1600,1,4151,2
9,13,0,15.21,400,0,5537,1
8,16,0,12.33,2000,1,5379,3
4,9,0,11.1,600,0,6153,1
1,6,0,6.57,800,0,4881,6
6,16,0,10.35,2000,1,5050,2
3,12,0,8.18,1200,1,5144,3
4,10,0,10.45,800,1,5440,1
5,16,0,9.64,1000,0,5317,4
2,5,0,10.2,800,0,5112,1
4,15,0,8.59,1600,1,5127,4
4,21,0,7.79,400,0,6031,6
7,17,0,11.34,400,1,5706,2
7,15,0,11.75,600,0,4572,2
11,31,0,11.06,1600,1,4492,4
5,14,1,10.81,800,1,5895,4
5,19,0,8.47,800,1,4824,1
8,21,1,11.1,1200,1,5194,2
1,4,0,7.78,400,0,4652,1
6,19,0,10.05,800,0,5312,3
5,16,0,9.36,200,0,5203,1
7,15,0,11.75,600,0,4967,3
5,13,0,10.35,200,0,4312,2
7,18,0,10.67,1200,1,6200,1
3,11,0,8.87,800,0,5575,2
8,16,0,12.33,400,0,6013,1
5,15,0,9.64,1000,0,5433,3
6,12,0,12.13,400,0,5401,2
8,17,0,12.33,200,0,4183,1
7,12,0,13.44,400,0,4548,3
6,21,0,9.19,2000,1,5369,4
3,6,0,11.83,400,1,6045,1
5,12,0,11.36,2000,1,5130,1
3,8,0,10.75,2000,1,4853,4
5,16,0,9.36,800,1,4370,1
2,17,0,6.34,200,0,5107,1
6,17,0,10.05,1200,1,4726,2
9,27,1,9.95,400,0,5431,2
6,24,0,8.33,200,0,4864,1
5,9,0,12.86,400,0,5630,1
3,20,0,7,800,0,6249,2
7,14,0,12.23,400,1,5026,1
6,15,0,11.1,1000,0,5262,1
5,16,0,9.36,800,0,6037,2
5,9,0,12.86,400,1,5724,1
4,18,0,8.19,200,0,5207,1
7,18,0,10.67,600,0,5250,1
8,18,0,11.55,1000,0,4102,1
4,9,0,11.93,1600,1,6047,3
7,20,0,10.4,400,1,5478,2
3,25,0,5.94,800,1,4163,2
8,18,0,10.95,200,0,4680,2
10,15,0,14.91,800,0,5801,2
2,13,1,7.05,400,1,4042,1
6,18,0,9.79,400,0,4753,2
5,20,0,8.58,1600,1,6047,3
7,19,0,10.4,1600,1,6215,1
8,15,0,12.8,1200,1,5209,2
4,10,0,10.45,200,0,5385,2
5,14,0,9.97,600,0,4641,1
8,17,1,12.8,1600,1,6253,2
6,22,0,8.49,200,0,5883,1
5,13,0,10.35,1000,0,6034,1
3,5,0,13.36,1600,1,4336,2
7,16,0,11.34,800,1,6293,1
5,14,0,9.97,200,0,5791,1
8,20,0,10.6,1600,1,5613,1
6,19,0,9.57,600,0,5173,2
2,2,0,19.53,1200,1,6116,2
4,14,0,8.84,200,0,5615,3
5,21,0,8.44,800,0,5595,1
5,21,0,8.44,400,1,6285,10
7,15,0,12.23,400,1,6034,2
6,15,0,10.7,1600,1,4594,1
7,21,0,10.16,1600,1,6087,2
4,12,0,9.5,400,1,4825,2
4,7,0,14.46,600,0,5925,1
5,14,0,10.35,400,0,6282,1
4,15,0,8.59,200,0,5233,1
2,5,0,10.2,400,0,4727,3
8,15,0,13.35,800,1,5765,2
4,10,0,10.45,800,1,4725,2
4,7,0,13.01,1000,0,5367,1
6,13,0,11.57,800,1,5488,1
5,14,0,9.97,800,1,4983,2
3,14,0,7.93,800,1,5900,2
7,14,0,12.23,800,0,5900,2
3,19,0,7.07,2000,1,4818,1
4,14,1,9.5,600,0,4992,2
7,16,0,11.75,400,0,6292,2
2,18,0,6.34,400,0,6014,1
2,12,0,7.05,1000,0,4311,4
1,3,0,9.05,600,0,5909,1
2,8,0,7.98,600,0,4247,2
4,17,0,8.19,400,1,4298,3
0,2,0,0.1,1000,0,6255,2
8,18,0,11.1,600,0,4300,1
6,16,0,10.35,200,0,6018,2
4,17,0,8.22,200,0,4307,3
5,16,0,9.64,800,1,5533,1
6,15,0,10.32,800,0,5685,2
5,15,0,9.64,800,1,5761,1
8,17,0,12.33,1200,1,5130,3
5,14,0,9.62,200,0,4148,2
4,13,0,9.5,1000,0,5869,2
12,44,1,9.27,800,0,5558,1
4,6,0,14.46,800,0,4935,1
6,17,0,10.05,400,1,5128,3
4,17,0,8.19,1600,1,5497,2
4,12,0,9.5,1600,1,6153,2
4,13,0,9.14,1600,1,5564,2
4,4,0,19.62,800,0,5878,2
4,13,0,9.14,800,0,5086,2
7,11,0,14.23,1600,1,5500,2
6,11,0,12.79,400,1,5212,1
6,14,0,11.1,1200,1,5272,1
9,17,0,12.84,400,0,4305,2
5,20,0,8.73,400,1,5082,3
5,16,0,9.36,200,0,6211,1
6,20,1,9.79,400,1,5237,6
4,8,0,11.93,2000,1,6243,2
2,7,0,9.2,800,1,5756,1
3,16,0,6.99,800,0,5930,1
5,15,0,9.64,2000,1,5720,3
7,16,0,11.75,1600,1,5225,3
10,25,1,11.64,800,1,5232,3
5,13,0,10.35,400,1,4211,2
6,20,0,9.37,400,0,4364,2
2,8,0,7.98,1000,0,5855,3
8,19,0,11.23,1000,0,4941,1
5,18,0,8.92,400,1,6027,1
5,14,0,9.97,1200,1,4358,2
6,15,0,10.7,1600,1,5797,2
2,15,0,6.49,800,0,5711,1
4,17,1,8.59,600,0,5487,1
6,18,0,9.79,2000,1,5715,2
2,6,0,9.2,600,0,5939,1
5,19,0,8.92,400,1,5451,1
5,9,0,12.86,400,1,5784,3
8,15,0,13.01,1600,1,6201,1
4,13,0,9.14,800,1,5842,1
3,12,0,8.18,800,1,5089,1
5,19,0,8.92,800,1,5228,2
5,11,0,11.36,1600,1,4742,2
4,10,0,10.45,600,0,5223,1
5,7,0,17.09,1000,0,6040,1
7,14,0,12.23,800,1,5004,1
7,14,0,12.23,600,0,6204,3
4,18,0,8.04,400,1,6083,2
2,5,0,10.2,400,1,6102,3
2,7,0,8.5,200,0,5879,3
5,18,0,8.92,800,1,5337,1
0,2,0,0.1,2000,1,5146,5
5,15,0,9.97,1600,1,6078,2
6,19,0,9.57,200,0,4744,1
4,14,0,8.84,2000,1,4333,3
5,15,0,9.64,400,1,5980,1
1,2,0,11.63,800,0,4340,1
5,19,0,8.73,1000,0,4258,1
2,26,0,6.14,400,0,5420,2
6,18,0,9.79,1000,0,5060,2
7,23,0,9.01,800,1,4315,4
4,14,0,8.84,800,1,5257,2
1,2,0,11.63,400,0,5551,1
4,15,0,8.84,800,0,4160,2
6,16,0,9.95,800,1,4883,1
3,17,0,7.27,2000,1,5709,1
5,16,0,9.36,400,0,5291,2
11,28,1,11.47,2000,1,4755,1
9,39,1,8.66,1000,0,5249,6
3,12,0,8.18,1200,1,5845,9
5,12,0,10.81,1600,1,5111,1
6,12,0,12.13,400,0,5217,1
2,10,0,7.29,600,0,4720,2
8,14,0,13.35,400,1,4704,1
14,40,1,10.98,400,1,5876,1
4,19,0,8.04,2000,1,4334,3
6,11,0,12.79,400,0,5259,2
2,18,0,6.28,400,1,4302,2
3,8,0,9.95,400,0,4920,2
4,16,0,8.38,400,1,5572,1
5,40,1,6.66,600,0,4622,5
8,16,0,12.33,1600,1,4595,2
5,15,0,9.64,400,1,6177,2
9,15,0,13.85,400,0,6056,2
9,17,0,13.31,800,0,5640,3
6,8,0,15.88,1600,1,4590,3
7,19,0,10.4,1600,1,5607,2
3,17,0,7.27,600,0,5144,3
4,25,1,7.37,400,1,5356,2
8,17,0,12.33,400,0,5697,2
6,19,0,9.35,400,0,5138,3
6,20,0,9.57,1000,0,5959,3
4,15,0,8.59,1000,0,5177,1
4,12,0,9.92,800,0,5224,2
6,12,1,13.61,600,0,5068,2
8,17,0,11.91,800,0,4896,2
4,16,0,8.38,400,1,6218,1
3,14,0,7.93,2000,1,5859,2
7,11,0,15.19,200,0,5347,1
4,15,0,8.59,1600,1,5284,1
4,6,0,16.52,1600,1,5546,3
7,11,0,13.96,1200,1,4921,1
4,12,1,10.45,2000,1,5766,2
4,20,0,7.9,800,1,5192,1
3,10,0,8.87,1200,1,4822,3
3,14,0,7.71,200,0,6137,1
1,1,0,19.48,600,0,5669,1
3,15,0,7.54,1600,1,5342,1
4,17,1,8.38,800,1,4031,1
0,5,0,0.25,200,0,4345,1
6,15,0,10.7,800,1,5037,1
6,14,0,11.1,500,0,5314,1
7,17,0,10.98,400,1,4812,2
12,34,1,10.52,400,0,4795,2
11,35,1,10.01,1200,1,5015,3
2,7,0,8.5,400,1,4713,3
3,5,0,15.68,400,1,6111,1
6,15,0,10.7,400,0,6292,3
5,12,0,10.81,1200,1,5842,2
5,16,0,9.36,600,0,4317,2
3,17,0,7.39,1600,1,4674,2
7,18,0,10.67,1600,1,5298,3
6,16,0,10.35,600,0,4328,2
5,19,0,8.73,200,0,5450,2
3,13,0,7.93,2000,1,4334,1
6,22,0,8.67,2000,1,5914,1
9,26,0,10.56,2000,1,4168,3
4,13,0,9.14,2000,1,5640,1
5,13,0,10.35,1000,0,5403,1
5,12,0,10.51,600,0,5166,2
8,20,0,10.94,200,0,5361,3
6,23,1,8.67,2000,1,5919,2
1,4,0,7.78,1600,1,6168,3
2,9,0,7.59,800,1,5909,2
5,15,0,9.64,1000,0,4209,2
3,6,0,11.83,2000,1,4810,1
4,14,0,8.84,400,1,6268,1
3,9,0,9.95,800,1,5422,1
3,12,0,8.18,400,1,6030,2
8,14,0,13.35,800,0,5898,1
4,17,0,8.19,1600,1,5160,2
4,14,0,8.84,400,0,4231,2
7,13,0,12.78,400,1,5882,2
7,21,0,10.16,200,0,5888,3
1,2,0,11.63,400,0,5120,2
3,16,0,7.39,400,0,4818,2
6,15,0,11.1,800,0,5607,2
9,17,0,12.84,400,0,4767,1
3,5,0,13.36,600,0,4943,2
2,10,0,7.29,600,0,4577,2
3,11,0,8.49,2000,1,6202,2
4,15,0,8.5,800,1,6019,1
3,15,0,7.54,400,0,4174,1
5,11,0,11.36,200,0,4357,2
4,15,0,8.84,2000,1,5373,1
5,10,0,12.03,400,0,5793,1
9,16,0,13.31,800,0,4841,2
5,10,0,12.03,1000,0,6155,2
6,17,0,10.05,400,1,4833,3
8,17,0,11.91,1000,0,5362,1
4,7,0,13.01,800,1,5239,2
5,10,0,12.03,1200,1,5712,1
6,20,0,8.71,1600,1,5430,3
4,12,0,9.5,200,0,4364,1
8,20,0,11.23,400,1,4541,3
3,15,0,7.54,2000,1,5351,2
7,22,0,9.94,800,0,5115,2
1,9,0,5.84,1600,1,5956,1
5,15,0,9.64,200,0,4600,2
1,8,0,6.01,200,0,5001,2
2,15,0,6.11,200,0,5616,2
5,17,0,9.12,200,0,6172,3
5,21,0,8.44,600,0,5435,1
4,6,0,14.46,1600,1,5086,5
6,14,0,11.1,1200,1,6266,2
6,16,0,10.35,2000,1,5396,1
4,10,0,11.1,1200,1,5650,1
4,10,0,10.45,2000,1,4268,1
1,19,0,4.94,200,0,5067,2
5,18,0,8.92,1000,0,4729,4
9,17,0,12.42,1200,1,4974,1
7,22,0,9.42,1600,1,4982,2
2,7,0,8.5,800,1,5677,1
3,3,0,19.58,1000,0,5646,1
8,36,0,8.98,200,0,4314,2
6,19,0,9.57,1600,1,5343,2
5,11,0,11.36,600,0,4138,2
8,15,0,12.8,1200,1,5567,1
3,8,0,9.95,1200,1,6196,2
2,7,0,8.5,1600,1,4817,1
4,14,0,8.84,1200,1,4588,4
10,19,0,13.77,200,0,4639,2
5,12,0,10.81,2000,1,4380,1
3,3,0,19.58,800,0,4314,3
8,21,0,10.69,1000,0,4675,2
9,32,1,9.26,1200,1,4742,1
2,2,0,19.53,1600,1,5410,1
6,14,0,11.1,200,0,4507,3
7,21,0,9.94,400,0,4497,2
5,13,0,10.35,200,0,5920,1
4,14,0,8.5,2000,1,6087,1
6,17,0,10.05,400,0,4197,1
6,14,0,11.1,1200,1,5186,2
1,2,0,11.63,800,0,4727,1
6,15,0,10.7,200,0,6278,2
4,15,0,8.84,1200,1,6230,2
8,14,0,13.35,400,0,4620,1
4,13,0,9.14,600,0,5831,2
7,16,0,11.75,200,0,4683,1
8,17,0,11.91,2000,1,4985,1
5,12,0,10.81,400,0,4261,3
7,18,0,10.22,1200,1,5199,1
3,16,0,7.39,200,0,5073,2
3,12,0,8.18,400,1,5162,4
7,19,0,9.93,2000,1,6113,2
9,18,0,12.42,400,0,5855,1
9,18,0,12.42,1000,0,5217,7
4,13,0,9.14,400,0,5930,1
8,19,0,11.23,2000,1,4765,2
14,37,1,11.15,600,0,5375,2
7,11,0,14.23,400,1,4501,1
6,14,0,11.1,400,0,5949,3
4,15,0,8.59,600,0,5956,1
6,16,0,10.35,800,0,5301,1
4,20,0,7.79,800,1,5208,2
6,16,0,10.35,600,0,4303,1
8,14,0,13.35,2000,1,5083,3
3,15,0,7.71,200,0,5543,2
6,15,0,10.7,200,0,6263,2
4,13,0,9.14,1000,0,5150,2
8,20,1,11.91,2000,1,6228,2
7,19,1,11.75,800,0,6005,3
5,19,0,8.92,1200,1,4239,2
7,17,0,10.98,400,1,5983,2
7,18,0,10.67,200,0,4364,1
4,14,0,8.84,800,1,4572,1
8,14,0,14,600,0,5106,2
5,13,0,10.81,800,1,4669,2
1,5,0,7.04,2000,1,6192,2
1,3,0,9.05,800,1,5631,1
2,9,0,7.59,600,0,5087,2
3,15,0,7.54,400,1,5494,2
7,18,0,10.67,400,0,5604,1
4,12,0,9.5,600,0,6032,1
8,21,0,10.69,400,1,6265,1
1,3,0,9.05,400,1,5914,1
6,19,0,9.57,1000,0,5020,2
5,17,0,9.12,2000,1,5502,1
5,21,0,7.92,400,0,5040,1
5,17,0,9.12,2000,1,6077,2
6,14,0,11.1,800,1,4857,4
11,46,1,9.06,400,1,4950,2
6,21,0,9.37,2000,1,6279,2
4,6,0,14.46,200,0,5710,3
5,18,0,8.92,2000,1,4895,2
1,8,0,6.07,200,0,4363,1
5,24,0,8.32,600,0,4727,2
5,19,0,8.73,600,0,4664,3
6,12,0,12.13,200,0,4816,2
2,7,0,8.5,600,0,5823,2
7,17,0,10.98,2000,1,4831,3
2,2,0,19.53,1000,0,6158,1
5,18,0,8.92,600,0,5374,1
5,15,0,9.64,800,1,4676,1
3,8,0,9.95,800,0,4358,2
2,14,0,6.59,800,1,4313,2
5,19,0,8.26,800,1,6033,1
3,12,0,8.18,600,0,4176,1
14,40,1,10.53,800,1,6243,2
5,6,0,19.67,200,0,5347,1
9,16,0,13.31,2000,1,5281,1
9,18,0,12.42,2000,1,4466,2
6,15,0,10.7,1000,0,6039,1
5,11,0,11.36,1200,1,6279,2
1,7,0,7.04,1200,1,6204,1
2,14,0,6.71,200,0,5083,2
9,14,0,14.48,1600,1,5995,1
3,11,0,8.49,200,0,4881,2
5,15,0,9.64,800,1,6150,3
5,11,0,11.36,200,0,5423,2
4,17,1,9.14,200,0,4938,2
5,20,0,8.58,400,0,5663,1
6,12,0,12.13,2000,1,5397,4
8,16,0,12.33,800,1,5219,1
6,19,0,9.79,1000,0,5614,1
2,5,0,10.2,2000,1,4800,1
4,12,0,9.5,600,0,5905,3
8,15,0,13.35,400,1,5610,2
1,11,0,5.62,2000,1,5583,1
6,17,0,10.35,2000,1,6190,1
4,8,0,11.93,600,0,4812,1
5,13,0,10.81,200,0,4887,4
7,19,0,10.4,400,0,6280,3
1,4,0,7.78,1200,1,5702,1
6,15,0,10.7,1000,0,4737,2
6,13,0,11.57,800,1,4247,2
8,13,0,14,800,1,5491,1
4,12,0,9.5,1000,0,4469,1
4,10,0,10.45,200,0,5139,2
3,8,0,9.95,800,1,4992,3
2,33,1,5.11,1000,0,4762,7
14,43,1,10.98,600,0,6177,1
5,20,0,8.58,800,1,6112,3
6,19,0,9.09,400,1,4655,2
4,11,0,9.92,1000,0,4323,2
8,18,0,11.55,800,0,6097,2
4,19,0,7.9,600,0,4333,1
2,10,1,7.59,600,0,5264,1
0,6,0,0.3,1600,1,5039,2
5,18,0,9.12,400,0,6219,3
3,19,0,7.27,800,0,4149,1
2,4,0,11.73,1600,1,4472,3
7,17,0,10.98,600,0,5708,1
3,7,0,11.83,400,0,5862,2
6,11,0,12.79,2000,1,5552,1
5,14,0,9.97,400,1,4901,1
7,16,0,11.38,400,0,4980,1
6,13,0,12.13,2000,1,4853,2
5,11,0,11.36,1200,1,4628,2
8,16,0,12.8,400,1,5092,1
4,12,0,9.1,400,0,5644,1
2,18,0,6.34,400,1,5073,1
5,14,0,9.97,200,0,5756,2
2,16,0,6.4,200,0,6266,2
4,13,0,9.14,200,0,4886,1
6,13,0,11.57,600,0,4174,1
7,20,0,9.77,1000,0,4724,2
2,10,0,7.29,200,0,5677,1
4,7,0,13.01,1200,1,5741,1
5,16,0,9.36,1600,1,4224,2
7,16,0,11.34,1000,0,5458,2
4,10,0,10.45,1200,1,4755,4
5,22,0,8.44,1000,0,6148,3
16,48,1,10.37,1000,0,6120,1
6,10,0,13.61,400,0,4534,1
4,10,0,10.45,400,0,4725,2
5,15,0,9.64,2000,1,4779,3
5,19,0,8.73,1600,1,4243,1
1,15,0,5.46,1000,0,6165,3
7,13,0,12.78,2000,1,4608,2
5,22,1,8.92,600,0,5356,1
6,9,0,14.61,800,0,4523,3
7,17,0,10.98,2000,1,6233,2
3,16,0,7.39,600,0,4285,1
7,14,0,12.23,2000,1,4502,4
3,13,0,7.93,200,0,4139,1
7,18,1,11.34,600,0,4552,2
6,17,0,10.05,600,0,4696,3
6,19,0,9.79,400,0,5724,1
4,15,0,8.59,1200,1,5848,1
2,10,0,7.29,200,0,6245,2
1,10,0,7.78,400,0,6280,6
5,14,0,9.97,400,0,4754,3
4,16,0,8.38,800,1,6224,2
4,19,0,8.19,200,0,5225,2
3,25,0,6.77,200,0,4856,1
2,10,0,7.29,800,0,5983,2
7,17,0,10.98,1000,0,4574,2
15,41,1,10.68,1200,1,5947,3
6,14,0,11.1,600,0,6007,1
6,16,0,10.35,1600,1,5657,1
7,16,0,11.75,600,0,5510,3
12,57,1,9.88,2000,1,6187,3
5,18,0,8.92,600,0,5897,1
5,15,0,9.97,400,1,4617,1
2,9,0,7.59,1200,1,6038,2
3,14,0,7.71,1000,0,4138,1
2,3,0,14.31,1600,1,5711,1
11,39,1,9.35,400,0,4693,2
1,18,0,5.41,1200,1,5762,3
4,15,0,8.5,2000,1,5417,2
7,13,0,12.78,600,0,4908,2
6,17,0,10.05,800,1,5692,2
6,12,0,12.13,1000,0,5233,3
7,15,0,11.75,400,0,5451,2
8,17,0,11.91,200,0,4292,2
3,13,0,7.93,1200,1,5729,2
8,18,0,11.55,800,0,5552,1
3,17,0,7.27,1200,1,5818,4
4,16,0,7.98,400,0,5923,2
6,19,0,9.57,400,1,5629,2
9,18,0,12.84,1600,1,4614,1
4,10,0,10.45,2000,1,5534,3
5,15,0,9.64,400,0,5832,2
3,14,0,7.93,200,0,6196,2
2,4,0,11.73,400,1,5400,1
5,17,0,9.12,400,0,5053,2
5,12,0,10.81,600,0,4367,3
1,18,1,5.42,1000,0,5184,2
6,16,0,10.35,800,0,5978,1
14,43,1,10.16,400,1,6288,3
11,17,0,14.7,1600,1,5912,1
6,16,0,10.35,1200,1,4620,2
8,18,0,11.55,1000,0,4282,1
1,17,0,5.41,1200,1,5308,1
6,16,0,10.35,1600,1,4750,2
5,14,0,10.35,400,0,5289,1
4,11,0,9.92,1200,1,5553,1
4,10,0,10.2,400,1,4780,2
3,8,0,9.95,600,0,5056,1
5,16,0,9.36,600,0,5733,1
4,20,0,7.9,1600,1,4208,2
6,13,0,11.57,400,1,5298,2
6,14,0,11.1,600,0,6135,3
3,12,0,8.49,800,1,4460,1
5,17,0,9.12,800,1,4675,4
1,9,0,5.84,1000,0,5996,1
6,20,0,9.37,1000,0,4900,1
2,4,0,11.73,200,0,4825,1
8,17,0,11.91,1600,1,4697,2
3,16,0,7.39,200,0,4813,1
5,14,0,9.97,800,0,5835,3
3,7,0,11.83,1200,1,4209,2
3,18,0,7.16,400,0,5479,1
5,13,0,10.35,400,0,5049,1
5,15,0,9.64,800,0,5110,2
2,15,0,6.59,800,1,5274,2
6,22,1,9.37,2000,1,5322,1
6,14,0,11.57,400,1,4664,1
5,12,0,10.81,600,0,5858,3
3,8,0,10.75,1200,1,5671,2
2,3,0,14.31,800,1,5186,2
4,20,0,7.79,2000,1,5213,2
1,4,0,7.78,1000,0,5682,1
6,13,0,11.57,800,1,6083,2
5,15,0,9.64,200,0,4751,4
3,15,0,7.71,200,0,4895,1
5,12,0,10.81,600,0,4139,5
5,19,0,8.73,600,0,4458,1
1,10,0,5.71,800,0,5045,2
3,12,0,8.18,200,0,4268,3
2,2,0,19.53,200,0,4164,2
6,24,0,8.77,200,0,5526,1
9,19,0,12.06,1600,1,6140,1
4,19,0,7.9,1600,1,5629,2
5,20,0,8.58,800,0,5582,2
4,19,0,8.04,2000,1,6248,2
6,13,0,12.13,400,1,4317,2
4,17,0,8.19,800,0,4078,1
5,15,0,9.64,200,0,4694,1
2,11,0,7.05,800,1,4299,1
5,14,0,9.97,800,1,4506,3
7,22,0,9.75,1000,0,6268,1
2,8,0,8.5,200,0,4156,4
4,8,0,11.93,400,0,5257,2
6,14,0,11.1,400,0,4828,3
6,17,0,10.35,200,0,4514,1
4,13,0,9.14,800,1,5227,3
0,6,0,0.3,1200,1,5235,1
5,19,1,9.12,1600,1,5804,2
8,19,0,11.23,800,0,5789,3
9,28,0,10.24,800,1,4278,1
0,2,0,0.1,1000,0,4326,2
2,14,0,6.59,1000,0,4600,2
3,6,0,11.83,400,0,4693,1
3,22,0,6.93,1200,1,5120,3
5,11,0,11.36,800,1,6068,1
6,14,0,11.57,1000,0,5145,1
2,16,0,6.4,1000,0,5481,2
5,12,0,10.81,1000,0,4602,1
5,24,0,8.12,200,0,4993,1
4,18,0,8.04,800,1,5421,1
3,5,0,13.36,400,1,4748,2
4,21,0,7.69,800,1,5531,1
6,21,0,9.37,1000,0,5747,1
2,7,0,9.2,200,0,4659,2
8,18,0,11.55,2000,1,4888,3
3,9,1,10.75,1600,1,4676,2
3,12,0,8.18,200,0,4940,1
5,12,0,10.81,800,0,5548,3
5,20,0,8.58,600,0,5467,2
5,15,0,9.64,400,1,4561,5
7,14,0,12.23,400,1,5488,2
0,6,0,0.3,200,0,4122,3
4,11,0,9.92,200,0,5211,3
3,18,0,7.16,800,0,5810,1
2,5,0,10.2,800,0,5060,1
8,17,1,12.8,2000,1,5568,2
4,17,0,8.38,400,0,4255,2
3,10,0,8.87,200,0,6261,2
6,18,0,9.79,1000,0,5306,1
8,18,0,11.55,1000,0,5126,1
6,14,0,11.1,1000,0,4563,2
0,6,0,0.3,200,0,5918,1
5,13,0,10.35,1600,1,5179,1
2,8,0,7.98,200,0,4815,2
0,8,0,0.4,600,0,4926,1
5,12,0,10.81,800,0,4239,2
5,12,0,10.81,800,1,5666,1
6,13,0,11.57,1000,0,4596,1
4,19,0,8.04,1600,1,4345,1
6,17,0,10.05,600,0,4159,1
5,22,0,8.32,400,1,4704,2
0,15,0,0.74,800,1,4931,3
4,15,0,8.59,600,0,4567,2
6,13,0,11.57,800,0,5360,2
7,15,0,11.75,1200,1,5329,4
2,17,0,6.34,800,0,4839,2
5,20,0,8.08,400,0,5049,2
5,17,0,9.12,1200,1,6077,2
4,19,0,7.9,2000,1,6053,2
4,14,0,8.84,1000,0,4960,1
6,9,0,14.61,400,1,5322,1
4,16,0,8.38,1200,1,4305,1
2,10,1,8.32,400,0,5321,2
6,15,0,11.1,400,1,4390,1
4,11,0,9.92,800,1,5128,2
5,16,0,9.36,200,0,6291,2
4,15,0,8.59,1000,0,5701,1
3,10,0,8.87,200,0,5039,1
6,21,0,8.87,800,0,4165,1
3,9,0,9.35,400,1,5802,2
6,21,0,9.19,2000,1,4835,2
2,6,0,9.2,1000,0,5476,2
4,17,0,8.19,1000,0,4674,3
4,10,0,10.45,400,1,5686,1
6,22,0,9.35,1000,0,4277,2
5,13,0,10.35,1600,1,5264,2
8,16,0,12.33,800,1,6239,1
1,2,0,11.63,800,1,6173,1
2,7,0,9.2,1600,1,5832,1
1,7,0,6.24,400,0,5931,2
7,14,0,12.23,1600,1,5186,4
7,14,0,12.23,1000,0,4850,1
12,49,1,8.96,1200,1,5058,1
3,7,0,10.75,600,0,5658,1
8,15,0,12.8,2000,1,6285,2
2,8,0,7.98,200,0,5984,2
4,15,0,8.84,400,1,5818,1
8,19,0,11.55,800,0,6291,2
2,13,0,6.71,200,0,5854,2
11,46,1,8.89,1000,0,5775,2
7,21,0,9.94,1000,0,6287,1
4,18,0,8.04,800,1,6160,1
3,20,1,7.07,400,0,5594,1
3,13,1,8.49,400,1,5451,3
2,3,0,14.31,200,0,5879,2
4,10,0,10.45,800,1,5597,3
2,6,0,9.2,1600,1,6012,2
4,11,0,10.2,1200,1,4502,1
3,12,0,8.18,1200,1,4637,2
1,7,0,6.24,400,1,5230,1
4,7,0,14.46,400,1,5824,1
5,21,0,8.44,1000,0,5569,1
1,6,0,6.57,1600,1,5296,1
5,14,0,9.97,2000,1,5674,1
8,22,0,10.69,800,0,5343,2
3,16,0,7.39,400,0,5725,2
4,6,0,14.46,1600,1,5573,4
6,17,0,10.05,400,1,5648,5
1,6,0,6.57,200,0,4145,2
6,17,0,10.35,1200,1,5227,2
5,19,0,8.73,1000,0,4956,1
7,15,0,11.75,1200,1,5998,4
4,12,0,9.5,1600,1,4230,3
4,8,0,11.93,400,1,5341,6
4,28,0,7.31,1000,0,6173,2
7,18,0,11.34,1200,1,4180,1
4,11,0,9.92,1200,1,4233,2
5,13,0,10.81,2000,1,5634,1
6,14,0,11.1,800,1,5389,2
5,14,1,10.81,800,0,5432,3
5,19,0,8.73,1600,1,6179,1
3,13,0,8.18,400,1,5984,2
5,14,0,9.97,400,1,5419,1
5,19,1,9.12,2000,1,5284,1
4,16,0,8.38,400,0,5747,1
1,9,0,5.84,2000,1,4464,1
3,21,0,6.93,600,0,4775,1
5,12,0,10.81,200,0,6071,5
5,16,0,9.36,200,0,5808,1
4,5,0,16.52,800,0,4157,3
4,16,0,8.38,800,1,5153,2
4,18,0,8.19,200,0,4975,3
5,15,0,9.27,800,1,4961,1
8,19,0,11.23,200,0,5607,2
