qHardWords,qLength,hasMedia,qDaleChall,Value,Round,Show,aLength
1,6,0,6.57,400,1,5047,1
3,23,0,6.34,400,1,5049,3
8,17,0,11.91,400,0,5067,2
3,15,0,7.54,400,0,5060,2
2,4,0,11.73,400,1,5066,2
3,7,0,13.36,400,1,5031,1
1,3,0,9.05,400,0,5028,1
8,17,0,11.91,400,0,5062,1
8,20,0,11.23,400,1,5067,1
4,8,0,11.93,400,1,5042,3
6,19,0,9.79,400,1,5065,2
5,19,0,8.73,400,1,5033,2
2,3,0,19.53,400,1,5043,1
2,11,0,7.05,400,0,5035,1
2,13,0,6.86,400,1,5033,3
3,23,0,6.84,400,0,5068,3
7,15,0,11.38,600,0,6257,3
0,4,0,0.15,600,0,6269,1
5,10,0,12.03,600,0,6249,2
2,4,0,11.73,600,0,6261,4
7,18,0,10.67,600,0,6265,2
3,5,0,13.36,600,0,6293,9
3,14,0,7.71,600,0,6278,1
2,3,0,14.31,600,0,6254,2
3,32,0,6.71,600,0,6291,1
3,22,0,6.41,600,0,6295,3
6,15,0,11.1,600,0,6261,2
4,14,0,9.14,600,0,6239,2
4,17,0,8.19,600,0,6259,2
5,13,0,10.35,600,0,6296,1
5,11,0,11.36,600,0,6288,1
6,15,0,11.1,600,0,6261,2
6,17,0,10.35,600,0,6269,1
0,19,0,0.94,600,0,4836,4
9,20,0,11.73,600,0,4798,2
8,13,0,14,600,0,4831,1
3,21,0,6.15,600,0,4780,1
6,18,0,10.05,600,0,4817,1
8,20,0,11.23,600,0,4809,2
6,18,0,9.35,600,0,4786,2
3,4,0,15.68,600,0,4801,2
2,12,1,7.29,600,0,4830,2
7,21,0,9.66,600,0,4804,4
4,13,0,9.5,600,0,4811,4
7,14,0,12.23,600,0,4785,2
7,18,0,10.67,600,0,4820,1
4,13,0,9.14,600,0,4820,1
3,5,0,13.36,600,0,4812,1
5,18,0,8.32,600,0,4833,2
3,6,0,13.36,600,0,4778,2
11,39,1,9.86,400,1,4784,2
1,6,0,6.57,400,1,4815,1
3,12,0,8.18,400,1,4801,3
4,9,0,11.1,400,1,4820,4
9,20,0,11.73,400,0,4819,3
6,27,1,8.33,400,0,4802,2
8,25,1,9.92,400,0,4822,2
0,4,0,0.15,400,1,4796,1
8,19,0,11.55,400,1,4795,2
3,7,0,10.75,400,1,4786,3
4,13,0,9.14,400,1,4796,1
6,10,0,13.61,400,0,4788,3
3,3,0,19.58,400,1,4795,3
2,13,0,6.71,400,0,4807,1
6,16,0,10.35,400,1,4814,1
9,16,0,13.85,400,0,4801,1
2,3,0,14.31,400,0,4784,3
3,17,0,7.27,400,1,4798,1
9,15,0,14.48,400,0,4812,1
4,17,0,7.77,400,1,4821,1
13,31,1,11.2,400,1,4785,5
7,18,0,10.67,400,0,4789,3
5,21,0,8.58,400,0,4817,2
7,19,0,10.4,400,0,4789,2
5,12,0,10.81,200,0,4147,7
2,2,0,19.53,200,0,4144,1
7,15,0,11.75,200,0,4136,2
4,13,0,9.14,200,0,4173,1
3,17,0,6.84,200,0,4123,3
2,4,0,14.31,200,0,4156,3
5,14,0,9.97,200,0,4161,1
2,14,0,6.71,200,0,4160,2
4,18,0,8.04,200,0,4145,2
9,17,0,12.84,200,0,4173,2
1,5,0,7.04,200,0,4140,4
5,12,0,10.81,200,0,4144,1
3,15,0,7.54,200,0,4171,2
5,13,0,10.81,200,0,4174,1
3,8,0,9.95,1200,1,4130,4
1,4,0,7.78,1200,1,4140,4
3,19,0,7.07,1200,1,4161,1
6,12,0,12.13,1200,1,4150,2
2,5,0,10.2,1200,1,4145,3
6,17,0,10.7,1200,1,4154,2
6,21,0,9.37,1200,1,4147,2
5,20,0,8.73,1200,1,4150,1
5,18,0,8.92,1200,1,4164,2
6,19,0,9.57,1200,1,4179,3
7,19,0,10.22,1200,1,4123,4
9,21,0,11.45,1200,1,4161,1
3,6,0,11.83,1200,1,4155,5
7,20,0,9.93,2000,1,6055,3
6,14,0,11.1,2000,1,6043,3
6,15,0,10.7,2000,1,6048,3
7,12,0,13.44,2000,1,6088,2
11,20,0,13.31,2000,1,6096,1
8,20,0,10.94,2000,1,6060,3
8,20,0,11.23,2000,1,6063,1
5,13,0,10.35,2000,1,6097,1
2,15,0,6.49,2000,1,6082,1
7,18,1,11.34,2000,1,6061,3
7,25,1,9.58,2000,1,6053,4
6,21,0,9.19,2000,1,6084,3
5,9,0,12.86,2000,1,6099,2
4,7,0,13.01,2000,1,6048,1
5,23,0,8.21,2000,1,6047,3
8,20,0,11.23,2000,1,6063,1
6,21,0,9.37,800,1,5366,1
3,16,0,7.39,800,1,5368,2
5,19,0,8.47,800,0,5388,2
5,7,0,15.26,800,0,5370,1
3,8,0,9.95,800,1,5345,1
5,16,0,9.36,800,0,5375,2
9,20,0,11.73,800,1,5382,2
5,17,0,9.36,800,1,5342,1
1,7,0,6.24,800,1,5347,1
2,8,0,7.98,800,0,5351,3
6,21,0,9.37,800,1,5377,3
7,16,0,11.75,800,1,5353,2
7,12,0,14.23,800,1,5382,1
8,18,0,11.55,800,1,5373,1
7,14,0,12.78,800,1,5355,1
8,15,0,12.8,800,1,5378,1
8,18,0,11.55,800,0,5363,1
2,11,0,7.05,800,1,5355,4
8,15,0,12.8,800,0,5367,2
7,19,0,10.67,800,1,5378,1
8,15,0,13.35,800,0,5368,2
5,12,0,10.81,800,1,5359,1
3,7,0,13.36,800,1,5374,3
4,18,0,8.04,800,1,5370,1
5,18,0,8.92,800,0,5380,2
6,20,0,9.37,800,0,5353,2
3,11,0,8.49,800,1,5352,1
3,19,0,7.07,800,1,5387,1
0,20,1,0.45,800,0,5353,2
8,16,0,12.33,600,0,5969,2
3,24,0,6.84,600,0,5984,2
7,18,0,10.67,600,0,5986,2
3,7,0,10.75,600,0,5946,1
1,2,0,11.63,600,0,5985,1
2,4,0,14.31,600,0,5948,1
6,12,0,12.13,600,0,5944,2
4,11,0,9.92,600,0,5969,1
3,5,0,13.36,600,0,5987,2
4,18,0,8.04,600,0,5974,2
6,15,0,10.7,600,0,5984,3
11,19,0,13.72,600,0,5961,2
8,19,0,11.23,600,0,5951,2
3,19,0,7.07,600,0,5942,1
8,25,0,9.5,600,0,5975,2
5,16,0,9.36,1200,1,5893,2
1,7,0,6.24,1200,1,5922,3
2,5,1,11.73,1200,1,5922,2
6,11,0,12.79,1200,1,5882,2
5,12,1,12.03,1200,1,5895,2
6,13,0,12.13,1200,1,5926,3
7,17,0,11.34,1200,1,5916,2
4,11,1,10.45,1200,1,5882,1
3,9,0,9.35,1200,1,5897,2
5,15,0,9.64,1200,1,5907,1
5,16,0,9.36,1200,1,5893,2
7,18,0,10.67,1200,1,5905,2
3,11,0,8.49,1200,1,5867,2
8,17,0,11.91,1200,1,5900,1
1,11,0,5.34,1200,1,5882,3
12,40,1,9.92,1200,1,5881,1
9,15,0,14.48,1200,1,5906,1
6,9,0,14.61,1000,0,4510,1
8,18,0,11.91,1000,0,4501,2
11,27,0,11.61,1000,0,4456,2
6,16,0,10.35,1000,0,4457,3
3,6,0,11.83,1000,0,4500,1
6,16,0,10.35,1000,0,4491,2
8,18,0,11.91,1000,0,4511,1
3,20,0,7,1000,0,4458,2
5,12,0,11.09,1000,0,4503,1
5,14,0,9.97,1000,0,4512,1
5,9,0,12.86,1000,0,4503,1
4,12,0,9.5,1000,0,4469,1
4,9,0,11.1,1000,0,4489,1
6,15,0,10.7,1000,0,4465,1
5,11,0,11.36,1000,0,4457,3
7,21,0,9.94,1000,0,4512,4
8,17,0,11.91,200,0,5837,2
7,17,0,10.98,200,0,5834,3
5,20,0,8.08,200,0,5788,2
3,13,0,7.93,200,0,5790,1
1,1,0,19.48,200,0,5812,1
3,4,0,15.68,200,0,5829,3
6,14,0,11.1,200,0,5825,1
6,18,0,10.05,200,0,5823,3
3,12,0,8.18,200,0,5812,1
7,17,0,10.98,200,0,5834,3
7,23,0,9.58,200,0,5826,4
4,17,0,8.19,200,0,5790,1
3,8,0,9.95,200,0,5806,1
5,21,0,8.44,200,0,5809,2
8,16,0,12.33,200,0,5827,3
2,4,0,11.73,200,0,5802,3
4,7,0,13.01,200,0,5833,7
2,20,0,6.21,2000,1,5472,4
6,17,0,10.05,2000,1,5498,1
7,32,1,8.17,2000,1,5462,3
6,17,0,10.05,2000,1,5498,1
9,37,1,8.76,2000,1,5491,2
4,11,0,9.92,2000,1,5518,2
8,20,0,11.23,2000,1,5490,2
4,11,0,9.92,2000,1,5504,2
6,17,1,10.35,2000,1,5476,2
2,12,0,6.86,2000,1,5493,2
4,7,0,13.01,2000,1,5518,3
8,20,0,10.76,2000,1,5508,2
3,13,0,8.18,2000,1,5490,1
8,20,0,10.94,2000,1,5522,1
3,19,1,7.54,2000,1,5506,2
11,41,1,9.06,2000,1,5522,1
6,17,0,10.05,2000,1,5463,2
7,17,0,10.98,2000,1,5491,4
7,17,0,10.98,400,0,5962,3
7,16,0,11.34,400,1,5924,3
6,14,0,11.1,400,1,5954,7
1,19,1,5.06,400,1,5938,2
5,18,0,8.92,400,0,5961,1
1,19,1,5.06,400,1,5938,2
3,7,0,10.75,400,1,5943,2
5,21,0,8.58,400,1,5933,1
7,16,0,11.34,400,0,5923,1
9,21,0,11.45,400,1,5952,3
3,9,0,9.35,400,1,5934,1
4,11,0,10.2,400,0,5971,1
5,14,0,9.97,400,1,5942,1
3,9,0,9.35,400,0,5960,1
2,11,0,7.05,400,1,5946,2
2,23,0,6.16,400,0,5972,1
1,11,0,5.62,400,1,5957,2
5,18,1,9.64,400,0,5925,1
1,4,0,7.78,400,1,5936,1
2,6,0,9.2,400,0,5966,1
7,19,0,10.67,400,0,5962,2
3,14,0,7.37,400,1,5956,2
3,17,0,7.27,400,0,5968,2
5,17,0,9.36,400,0,5948,2
6,13,0,11.57,400,1,5952,1
3,10,0,8.87,400,1,5964,1
3,9,0,9.35,400,0,5935,1
4,10,0,11.1,400,0,5959,1
0,1,0,0.05,400,1,5948,3
5,17,0,9.12,400,1,5953,2
7,22,0,9.94,400,0,5948,5
5,11,0,11.36,600,0,5700,1
7,21,0,9.94,600,0,5652,3
1,4,0,7.78,600,0,5696,1
7,14,0,12.23,600,0,5686,3
0,2,0,0.05,600,0,5705,1
1,3,0,9.05,600,0,5698,1
4,15,0,8.59,600,0,5688,2
3,17,0,7.27,600,0,5665,3
9,16,0,13.31,600,0,5675,1
2,2,0,19.53,600,0,5651,2
4,12,0,10.45,600,0,5680,2
3,12,0,8.18,600,0,5682,1
6,15,0,10.7,600,0,5694,1
9,16,0,13.31,600,0,5668,1
1,7,0,6.24,600,0,5695,3
2,16,0,6.4,600,0,5655,1
4,19,0,7.9,1600,1,5820,3
7,15,0,11.75,1600,1,5811,3
4,19,0,7.9,1600,1,5820,3
2,4,0,11.73,1600,1,5841,1
11,46,1,8.89,1600,1,5809,3
7,17,0,11.34,1600,1,5827,2
2,8,0,7.98,1600,1,5806,2
6,19,0,9.57,1600,1,5843,3
5,17,0,9.12,1600,1,5828,2
5,15,0,9.97,1600,1,5835,1
2,3,0,14.31,1600,1,5820,1
7,16,0,11.34,1600,1,5857,1
4,13,0,9.14,1600,1,5807,1
8,16,0,12.8,1600,1,5836,1
7,17,0,11.34,600,0,6020,2
2,7,0,8.5,600,0,6015,2
7,15,0,11.75,600,0,6045,1
4,15,0,9.5,600,0,6041,1
2,6,0,9.2,600,0,6046,1
3,16,0,7.39,600,1,6017,2
6,19,0,9.57,600,0,5988,3
7,17,0,10.98,600,0,6033,3
6,16,0,10.35,600,0,6042,1
6,18,0,9.95,600,0,5998,1
5,14,0,9.97,600,0,6003,2
3,17,0,7.27,600,0,5990,2
4,22,0,7.79,600,0,6021,3
0,2,0,0.1,600,0,6023,2
5,12,0,11.36,600,0,6044,2
4,12,0,9.5,600,0,6032,1
3,15,1,7.93,600,0,6039,1
4,12,0,9.5,200,0,5504,1
6,17,0,10.05,200,0,5484,1
6,11,0,12.79,200,0,5478,2
2,3,0,19.53,200,0,5513,1
9,30,1,9.41,200,0,5499,1
6,10,0,13.61,200,0,5506,3
0,2,0,0.1,200,0,5506,1
4,17,0,8.19,100,1,5501,1
4,11,0,9.92,200,0,5494,1
3,3,0,19.58,200,0,5488,1
4,9,0,11.1,200,0,5481,1
10,29,1,10.15,200,0,5485,3
7,14,0,12.23,200,0,5492,2
2,5,0,10.2,200,0,5535,5
1,2,0,11.63,200,0,5490,2
7,14,0,12.23,200,0,5531,1
6,16,0,10.35,200,0,5532,1
4,16,0,8.59,200,0,5503,2
6,22,0,8.49,200,0,5522,2
9,17,0,13.85,400,1,5328,4
5,11,0,11.36,400,0,5302,2
10,18,0,12.86,400,1,5302,2
13,43,1,9.98,400,0,5338,2
18,44,1,11.1,400,0,5331,3
6,19,0,9.09,400,0,5327,1
6,13,0,11.57,400,1,5298,2
7,13,0,12.78,400,0,5315,2
3,15,1,7.93,400,1,5308,2
1,5,0,7.04,400,1,5339,1
2,7,0,8.5,400,1,5299,1
3,11,0,8.49,400,1,5314,2
7,19,0,10.4,400,1,5341,1
5,23,0,7.77,400,1,5315,1
5,18,0,8.92,400,1,5307,2
7,15,0,11.75,400,0,5320,1
5,15,0,9.62,400,0,5317,6
4,13,1,9.92,400,1,5308,1
2,5,0,10.2,400,0,5306,1
7,15,0,11.75,400,0,5297,2
1,5,0,7.04,400,0,5337,1
5,16,0,9.64,400,0,5341,2
4,13,0,9.14,400,0,5309,2
5,13,0,10.35,400,1,5333,1
5,15,0,9.64,400,0,5322,2
4,16,0,8.38,400,0,5320,1
4,17,0,8.59,400,0,4080,4
3,13,1,8.49,400,0,4080,1
7,22,0,9.94,400,1,4092,2
3,4,0,15.68,400,1,4107,2
6,19,0,9.79,400,0,4078,2
6,12,0,12.13,400,1,4077,6
1,5,0,7.04,400,1,4080,2
4,12,0,9.92,400,0,4103,1
3,11,0,8.87,400,0,4032,2
6,33,1,7.54,400,1,4086,2
6,20,0,9.57,400,0,4105,2
6,21,0,9.37,400,1,4083,2
5,13,0,10.35,400,0,4086,2
5,13,0,10.35,400,0,4086,2
3,7,0,10.75,1200,1,5040,1
1,11,0,5.62,1200,1,5019,1
5,24,0,8.12,1200,1,5051,2
2,6,0,9.2,1200,1,4993,1
3,6,0,11.83,1200,1,5020,1
9,21,0,10.92,1200,1,5024,1
5,14,0,9.97,1200,1,5018,2
0,1,0,0.05,1200,1,5036,1
6,11,0,12.79,1200,1,5002,1
6,13,0,11.57,1200,1,5035,1
4,19,0,7.9,1200,1,4998,3
4,10,0,10.45,1200,1,5025,1
5,19,0,8.92,1200,1,4999,2
8,14,0,14,1200,1,5011,4
3,15,0,7.54,1200,1,5043,2
0,4,0,0.15,1200,1,5046,1
8,14,0,13.35,400,1,5451,2
7,22,0,9.94,400,0,5457,1
4,18,0,8.04,400,0,5473,2
5,8,0,13.9,400,1,5467,3
11,40,1,9.25,400,0,5474,2
1,11,0,5.62,400,0,5443,1
6,20,0,8.87,400,0,5481,1
3,14,0,7.71,400,0,5440,2
6,20,0,9.37,400,1,5478,2
2,18,0,6.28,400,1,5451,2
4,16,0,7.98,400,0,5451,1
7,17,0,10.56,400,0,5471,2
1,11,0,5.62,400,1,5466,2
4,11,0,9.92,400,1,5442,2
7,10,0,15.19,400,0,5483,1
9,16,0,13.31,400,1,5456,2
3,17,0,6.84,400,1,5460,5
1,16,1,5.06,400,1,5470,3
4,18,0,8.04,400,1,5478,1
2,16,0,6.49,400,1,5458,1
2,10,0,7.59,400,0,5457,1
4,12,0,9.5,400,0,5483,2
7,21,0,10.16,400,0,5459,2
7,17,0,10.98,400,1,5452,1
8,19,0,11.23,400,1,5479,1
5,17,0,9.12,400,0,5467,2
4,15,0,8.59,400,1,5457,3
4,15,0,8.59,400,1,5470,3
8,18,0,11.55,800,0,5727,2
7,19,0,10.4,800,1,5702,1
7,20,0,10.16,800,0,5731,2
9,43,1,7.78,800,1,5716,4
11,43,1,8.84,800,1,5709,4
7,15,0,11.75,800,1,5723,1
8,18,0,11.55,800,1,5753,1
4,7,0,14.46,800,1,5746,1
1,1,0,19.48,800,0,5746,2
3,10,0,8.87,800,0,5734,1
5,18,0,8.92,800,0,5713,1
2,15,1,6.71,800,0,5709,1
5,17,0,9.12,800,0,5714,1
7,18,0,10.67,800,0,5709,2
3,21,0,7.07,800,0,5740,1
10,17,0,13.77,800,0,5727,1
6,17,0,10.35,800,0,5709,1
4,5,0,16.52,800,1,5740,2
7,14,0,12.23,800,1,5713,6
3,5,0,15.68,800,0,5753,1
5,19,0,8.92,800,0,5708,2
5,11,0,11.36,800,1,5704,1
8,16,0,12.33,800,0,5708,1
3,6,0,11.83,800,0,5705,1
6,13,0,11.57,800,1,5705,2
3,7,0,10.75,800,0,5752,3
1,6,0,7.04,800,1,5748,3
5,11,0,11.36,800,0,5731,1
4,15,0,8.59,800,1,5709,1
7,11,0,14.23,800,1,5714,1
3,12,0,8.18,2000,1,5939,2
6,12,0,12.13,2000,1,5955,2
6,18,0,9.79,2000,1,5959,1
7,19,0,9.93,2000,1,5950,3
3,15,0,7.71,2000,1,5942,2
8,16,0,12.33,2000,1,5917,2
3,17,0,6.84,2000,1,5971,2
6,14,0,11.1,2000,1,5910,1
4,15,0,8.59,2000,1,5964,2
6,11,0,12.79,2000,1,5928,1
6,15,0,10.7,2000,1,5912,1
8,18,0,11.55,2000,1,5938,2
3,5,0,13.36,2000,1,5929,1
3,6,0,11.83,2000,1,5936,1
0,8,1,0.3,2000,1,5942,2
2,3,0,14.31,2000,1,5912,2
2,12,1,7.29,2000,1,5964,1
5,15,0,9.64,1600,1,4107,1
3,8,0,9.95,1600,1,4106,5
6,14,0,11.57,1600,1,4092,1
2,18,0,5.84,1600,1,4082,2
4,12,0,9.5,1600,1,4105,1
6,18,0,9.63,1600,1,4077,1
10,22,0,11.9,1600,1,4084,1
4,13,0,9.14,1200,1,4295,1
4,15,0,8.59,1200,1,4305,3
8,15,0,12.8,1200,1,4296,2
4,13,0,9.14,1200,1,4334,1
3,5,0,13.36,1200,1,4320,1
8,20,0,10.45,1200,1,4318,1
7,15,0,11.38,1200,1,4310,4
4,20,0,7.9,1200,1,4314,4
6,12,0,12.13,1200,1,4297,1
6,11,0,13.61,1200,1,4302,2
7,20,0,10.16,1200,1,4320,1
4,13,0,9.14,1200,1,4317,2
7,23,1,9.42,1200,1,4296,1
7,17,0,10.98,1200,1,4292,1
2,12,0,6.86,200,0,4324,2
8,21,0,10.69,200,0,4326,1
8,15,0,12.8,200,0,4329,1
6,16,0,10.7,200,0,4343,1
2,8,0,7.98,200,0,4300,1
5,17,0,9.12,200,0,4310,2
5,20,0,8.73,200,0,4294,1
3,11,0,8.49,200,0,4289,1
3,13,0,7.93,200,0,4308,1
3,7,0,10.75,200,0,4297,1
5,15,0,9.27,200,0,4342,4
6,14,0,10.75,200,0,4297,2
9,21,0,11.45,200,0,4318,2
2,11,0,7.29,200,0,4311,2
3,10,0,9.35,200,0,4332,2
5,15,0,9.64,200,0,4324,2
8,17,0,11.91,1200,1,5320,1
3,6,0,11.83,1200,1,5330,2
2,11,0,7.05,1200,1,5349,1
6,16,0,10.35,1200,1,5356,1
5,21,0,7.92,1200,1,5330,2
7,22,0,9.75,1200,1,5323,1
5,9,0,12.86,1200,1,5326,4
8,21,0,10.69,1200,1,5345,2
6,14,0,10.75,1200,1,5323,1
6,19,0,9.57,1200,1,5305,1
3,18,0,7.16,1200,1,5341,1
4,14,0,8.5,1200,1,5346,1
3,15,0,7.54,1200,1,5355,1
6,16,0,9.95,1200,1,5314,2
5,33,1,7.15,1200,1,5335,2
4,16,0,8.38,1200,1,5311,2
5,13,0,10.81,400,1,4277,3
4,18,0,8.04,400,0,4303,1
1,4,0,7.78,400,1,4284,3
3,22,0,6.88,400,0,4308,1
3,8,0,9.95,400,1,4304,1
4,18,0,8.04,400,0,4264,2
3,17,0,7.27,400,0,4270,2
8,19,0,11.91,400,0,4289,2
6,12,0,12.13,400,1,4290,1
5,13,0,10.81,400,1,4277,3
3,3,0,19.58,400,0,4284,1
5,11,0,11.36,400,0,4294,1
6,19,0,9.57,400,1,4276,5
1,1,0,19.48,400,1,4309,1
4,16,0,8.38,400,1,4281,2
5,23,0,8.21,400,0,4272,1
3,4,0,15.68,400,0,4285,5
8,15,0,13.35,400,1,4302,1
6,14,0,11.1,400,1,4297,1
2,16,0,6.4,400,0,4307,2
5,19,0,8.92,400,1,4281,1
4,16,0,7.98,400,0,4292,1
4,20,0,7.9,400,0,4287,1
8,17,0,11.91,400,0,4273,2
7,21,0,10.16,400,0,4278,1
7,15,0,11.75,800,1,4209,2
6,16,0,10.35,800,1,4202,3
6,14,0,11.1,800,1,4210,2
4,19,0,7.9,800,0,4228,2
5,14,0,9.97,800,1,4236,2
7,15,0,12.23,800,0,4215,3
0,1,0,0.05,800,0,4222,4
7,18,0,10.98,800,1,4205,1
6,16,0,10.35,800,1,4229,2
4,12,0,9.5,800,0,4194,1
3,21,0,6.93,800,1,4197,2
7,19,1,10.98,800,1,4200,1
5,14,0,9.97,800,0,4220,1
6,17,0,10.05,800,0,4207,1
8,19,0,11.23,800,1,4205,2
8,17,0,11.91,800,0,4236,1
5,20,0,8.73,800,0,4244,4
3,11,0,8.49,800,1,4228,2
4,10,0,11.1,800,0,4230,3
4,11,0,9.92,800,0,4192,1
6,12,0,12.13,800,0,4242,1
7,18,0,10.67,800,1,4246,4
5,18,0,8.47,800,0,4199,2
6,14,0,11.57,800,0,4196,1
4,16,0,8.38,800,0,4229,3
3,17,0,7.39,800,1,4206,1
5,13,0,10.35,800,0,4206,1
7,14,0,12.23,800,1,4204,2
3,18,0,7.16,800,1,4205,1
6,17,0,10.05,800,1,4214,1
6,10,0,13.61,800,0,4246,1
6,15,0,10.7,1200,1,6223,1
7,14,0,12.23,1200,1,6213,2
1,1,0,19.48,1200,1,6235,2
4,13,1,9.92,1200,1,6232,1
5,17,0,9.12,1200,1,6205,1
15,37,1,11.45,1200,1,6218,1
4,20,0,8.04,1200,1,6237,2
5,14,0,9.97,1200,1,6236,2
5,16,1,9.97,1200,1,6200,1
6,15,0,11.1,1200,1,6218,4
5,14,0,9.97,1200,1,6236,2
4,13,0,9.14,1200,1,6228,3
3,5,0,13.36,1200,1,6230,3
7,15,0,12.23,1200,1,6237,2
7,14,0,12.23,1200,1,6218,2
3,21,1,7.07,1200,1,6182,1
6,20,0,9.09,1600,1,6061,1
6,25,0,8.22,1600,1,6080,1
2,5,0,10.2,1600,1,6062,1
5,13,0,10.35,1600,1,6067,3
9,15,0,13.85,1600,1,6083,2
3,10,0,9.35,1600,1,6051,1
4,11,0,10.45,1600,1,6093,1
7,16,0,11.34,1600,1,6066,2
5,16,0,9.64,1600,1,6089,2
8,14,0,14.76,1600,1,6042,3
16,53,1,10.01,1600,1,6058,2
4,17,0,8.19,1600,1,6073,2
4,18,0,8.04,1600,1,6093,2
9,17,0,12.84,1600,1,6056,1
7,17,0,10.98,800,1,4456,2
4,16,0,8.38,800,0,4460,1
4,19,0,7.9,800,1,4466,2
1,10,0,5.71,800,0,4455,2
4,10,0,10.45,800,0,4490,2
4,14,0,8.84,800,1,4471,3
3,3,0,19.58,800,0,4468,2
5,16,0,9.64,800,0,4456,2
5,21,0,8.73,800,0,4486,2
8,17,0,11.91,800,1,4465,2
7,12,0,14.23,800,0,4473,1
8,18,0,11.49,800,0,4462,5
4,6,0,14.46,800,0,4465,1
4,19,0,7.9,800,1,4463,2
4,6,0,14.46,800,0,4465,1
2,10,0,7.59,800,1,4473,3
6,18,0,9.79,800,1,4462,3
8,32,1,9.43,2000,1,5260,3
9,19,0,11.98,2000,1,5300,1
8,18,0,11.91,2000,1,5265,5
9,16,0,13.85,2000,1,5262,2
5,16,0,9.36,2000,1,5282,1
6,17,0,10.05,2000,1,5292,1
2,5,0,10.2,2000,1,5255,2
5,18,0,8.92,2000,1,5273,1
4,20,0,7.9,2000,1,5256,3
4,9,0,11.1,2000,1,5283,2
4,20,0,7.79,2000,1,5279,1
6,13,0,11.25,2000,1,5295,2
9,17,0,13.31,2000,1,5258,5
3,12,0,8.18,2000,1,5240,1
6,17,0,10.05,2000,1,5270,3
5,18,0,9.12,2000,1,5248,2
3,15,1,7.93,2000,1,5277,2
6,22,0,9.19,2000,1,5275,1
4,7,0,13.01,1600,1,6288,1
7,13,0,14.23,1600,1,6272,1
4,6,0,14.46,1600,1,6281,1
5,9,0,12.86,1600,1,6251,1
2,10,0,7.29,1600,1,6256,1
0,8,0,0.17,1600,1,6251,1
4,21,0,7.16,1600,1,6276,6
2,10,0,7.29,1600,1,6285,2
5,14,0,9.97,1600,1,6255,2
7,19,0,10.4,1600,1,6297,2
9,14,0,15.21,1600,1,6298,3
6,15,0,10.7,400,0,4470,3
4,15,0,8.59,500,0,4462,3
0,3,0,0.15,400,1,4469,4
8,13,0,14.76,400,1,4470,2
10,28,0,10.82,400,0,4453,1
5,19,0,8.73,400,0,4451,2
5,19,0,8.73,400,0,4451,2
2,14,0,6.59,400,1,4475,1
4,12,0,9.5,400,1,4466,4
5,17,0,9.36,400,0,4475,1
4,10,0,11.1,400,1,4465,3
4,8,0,13.01,400,1,4470,2
6,15,0,11.1,400,0,4475,1
5,15,0,9.64,400,1,4462,4
7,15,0,11.75,400,0,4458,1
8,19,0,11.23,2000,1,4471,5
8,15,0,12.8,2000,1,4494,2
6,17,0,9.63,2000,1,4494,2
7,18,0,10.67,2000,1,4502,1
6,23,0,9.19,2000,1,4469,2
5,17,0,9.12,2000,1,4452,2
5,16,0,9.64,2000,1,4507,3
7,12,0,13.44,2000,1,4498,1
8,18,0,11.55,2000,1,4497,2
9,18,0,12.42,2000,1,4496,3
8,18,0,11.55,2000,1,4492,2
6,20,0,9.37,2000,1,4472,2
1,8,0,6.07,200,0,6099,1
0,1,0,0.05,200,0,6115,2
5,23,1,8.73,200,0,6079,1
6,16,0,10.35,200,0,6092,2
9,19,0,12.06,200,0,6120,2
3,10,0,8.87,200,0,6114,1
7,17,0,10.98,200,0,6104,2
1,1,0,19.48,200,0,6125,3
4,8,0,11.93,200,0,6117,1
6,18,0,9.35,200,0,6096,2
4,10,0,11.1,200,0,6115,1
6,12,0,12.79,200,0,6089,1
3,9,0,9.35,200,0,6125,1
3,6,0,11.83,200,0,6098,1
9,42,1,8.32,200,0,6122,2
3,12,0,8.18,200,0,6077,2
6,18,0,9.79,200,0,6111,1
6,16,0,10.7,2000,1,5613,9
4,5,0,16.52,2000,1,5621,1
5,11,0,11.09,2000,1,5631,1
3,13,0,7.93,2000,1,5650,3
3,19,0,7.07,2000,1,5603,2
10,22,0,12.2,2000,1,5647,3
6,20,0,9.37,2000,1,5641,2
3,13,0,7.93,2000,1,5622,1
5,19,0,8.73,2000,1,5644,1
7,16,0,11.34,2000,1,5613,2
5,25,1,8.21,2000,1,5638,2
10,38,1,9.5,2000,1,5637,2
4,19,0,7.9,2000,1,5622,4
3,17,0,6.84,2000,1,5615,3
8,19,0,11.23,2000,1,5596,2
2,4,0,11.73,2000,1,5644,2
4,21,1,7.79,2000,1,5614,4
7,18,0,10.98,1000,0,4337,2
4,9,0,10.88,1000,0,4363,3
4,19,0,7.43,1000,0,4389,3
2,12,0,7.05,1000,0,4346,1
6,20,0,9.37,1000,0,4353,1
4,15,0,8.84,1000,0,4388,2
4,17,0,8.19,1000,0,4336,2
3,13,0,7.93,1000,0,4380,2
8,16,0,12.33,1000,0,4348,2
4,7,0,13.01,1000,0,4359,5
4,22,0,7.69,1000,0,4360,2
4,11,0,9.92,1000,0,4367,2
4,17,0,8.19,1000,0,4344,2
4,16,0,8.38,400,0,5485,1
2,5,0,10.2,400,1,5492,2
6,15,0,10.7,400,0,5493,1
6,16,0,10.35,400,1,5486,1
6,16,0,10.35,400,0,5529,1
